# Tools/apidoc_secrets.txt -- GENERATED, do not edit by hand.
#
# Source: the client's own APIDocumentation, exported by
# Tools/APIDump and converted by Tools/apidoc_import.py.
# Regenerate after every content patch.
#
#   H | build | interface | generated
#   F | function            | secret return aspects | structures with secret fields
#   A | function            | secret argument policy | aspects added
#   X | function            | forbidden aspects checked (argument)
#   S | structure | field   | ConditionalSecret,NeverSecret,...
#
# Only F records taint a value in Tools/lint_secret_values.py.
# The rest are recorded so the file stays useful as the linter grows.

H|12.1.0|120100|2026-09-13
A|SetJustifyV|AllowedWhenUntainted|
A|SetJustifyV|AllowedWhenUntainted|
A|SetJustifyV|AllowedWhenUntainted|
A|SetJustifyV|AllowedWhenUntainted|
A|SetKeepModelOnHide|AllowedWhenUntainted|
A|SetLegacyRaidDifficultyID|AllowedWhenUntainted|
A|SetLightAmbientColor|AllowedWhenUntainted|
A|SetLightDiffuseColor|AllowedWhenUntainted|
A|SetLightDirection|AllowedWhenUntainted|
A|SetLightPosition|AllowedWhenUntainted|
A|SetLightType|AllowedWhenUntainted|
A|SetLightVisible|AllowedWhenUntainted|
A|SetLight|AllowedWhenUntainted|
A|SetLooping|NotAllowed|
A|SetLootSpecialization|AllowedWhenUntainted|
A|SetMapID|AllowedWhenUntainted|
A|SetMaskScalar|AllowedWhenUntainted|
A|SetMaskTexture|AllowedWhenUntainted|
A|SetMask|AllowedWhenUntainted|
A|SetMaxBytes|AllowedWhenUntainted|
A|SetMaxIntervalCurve|AllowedWhenUntainted|
A|SetMaxInterval|AllowedWhenUntainted|
A|SetMaxLetters|AllowedWhenUntainted|
A|SetMaxLines|AllowedWhenUntainted|
A|SetMaxSnapshots|AllowedWhenUntainted|
A|SetMaximumHealthMode|NotAllowed|
A|SetMergeThreshold|AllowedWhenUntainted|
A|SetMillisecondsThreshold|AllowedWhenUntainted|
A|SetMinIntervalCurve|AllowedWhenUntainted|
A|SetMinInterval|AllowedWhenUntainted|
A|SetMinMaxValues|AllowedWhenTainted|BarValue
A|SetMinMaxValues|AllowedWhenUntainted|
A|SetMinimumCountdownDuration|AllowedWhenUntainted|
A|SetMinimumWidth|AllowedWhenUntainted|MinimumWidth
A|SetModelAlpha|AllowedWhenUntainted|
A|SetModelByCreatureDisplayID|AllowedWhenUntainted|
A|SetModelByFileID|AllowedWhenUntainted|
A|SetModelByHyperlink|AllowedWhenUntainted|
A|SetModelByPath|AllowedWhenUntainted|
A|SetModelByUnit|AllowedWhenUntainted|
A|SetModelDrawLayer|AllowedWhenUntainted|
A|SetModelDrawLayer|AllowedWhenUntainted|
A|SetModelScale|AllowedWhenUntainted|
A|SetModel|AllowedWhenUntainted|
A|SetMotionScriptsWhileDisabled|AllowedWhenUntainted|
A|SetMouseClickEnabled|NotAllowed|
A|SetMouseMotionEnabled|NotAllowed|
A|SetMovable|AllowedWhenUntainted|
A|SetMultiLine|AllowedWhenUntainted|
A|SetNonSpaceWrap|AllowedWhenUntainted|
A|SetNormalAtlas|AllowedWhenUntainted|
A|SetNormalFontObject|AllowedWhenUntainted|
A|SetNormalTexture|AllowedWhenUntainted|
A|SetNumSplinePoints|AllowedWhenUntainted|
A|SetNumber|AllowedWhenUntainted|Text
A|SetNumericFullRange|AllowedWhenUntainted|
A|SetNumeric|AllowedWhenUntainted|
A|SetObeyHideInTransmogFlag|AllowedWhenUntainted|
A|SetObeyHideInTransmogFlag|AllowedWhenUntainted|
A|SetObeyStepOnDrag|AllowedWhenUntainted|
A|SetOffset|AllowedWhenUntainted|
A|SetOffset|AllowedWhenUntainted|
A|SetOffset|AllowedWhenUntainted|
A|SetOnUpdateMode|AllowedWhenUntainted|
A|SetOrder|AllowedWhenUntainted|
A|SetOrder|NotAllowed|
A|SetOrientation|AllowedWhenUntainted|
A|SetOrientation|AllowedWhenUntainted|
A|SetOrigin|AllowedWhenUntainted|
A|SetOrigin|AllowedWhenUntainted|
A|SetPadding|AllowedWhenUntainted|Padding
A|SetPanDistance|AllowedWhenUntainted|
A|SetParentKey|AllowedWhenUntainted|
A|SetParent|AllowedWhenUntainted|
A|SetParent|AllowedWhenUntainted|
A|SetParent|NotAllowed|
A|SetParticleOverrideScale|AllowedWhenUntainted|
A|SetParticlesEnabled|AllowedWhenUntainted|
A|SetPassThroughButtons|NotAllowed|
A|SetPassword|AllowedWhenUntainted|
A|SetPaused|AllowedWhenUntainted|
A|SetPaused|AllowedWhenUntainted|
A|SetPaused|AllowedWhenUntainted|
A|SetPaused|AllowedWhenUntainted|
A|SetPitch|AllowedWhenUntainted|
A|SetPitch|AllowedWhenUntainted|
A|SetPlayerModelFromGlues|AllowedWhenUntainted|
A|SetPlayerPingScale|AllowedWhenUntainted|
A|SetPlayerPingTexture|AllowedWhenUntainted|
A|SetPlaying|AllowedWhenUntainted|
A|SetPlaying|NotAllowed|
A|SetPointsOffset|AllowedWhenUntainted|
A|SetPoints|AllowedWhenUntainted|
A|SetPoints|AllowedWhenUntainted|
A|SetPoint|AllowedWhenUntainted|
A|SetPortraitTextureFromCreatureDisplayID|AllowedWhenUntainted|
A|SetPortraitTexture|AllowedWhenUntainted|
A|SetPortraitZoom|AllowedWhenUntainted|
A|SetPosition|AllowedWhenUntainted|
A|SetPosition|AllowedWhenUntainted|
A|SetPredictedValues|AllowedWhenUntainted|
A|SetPreferModelCollisionBounds|AllowedWhenUntainted|
A|SetPropagateKeyboardInput|AllowedWhenUntainted|
A|SetPropagateMouseClicks|NotAllowed|
A|SetPropagateMouseMotion|NotAllowed|
A|SetPushedAtlas|AllowedWhenUntainted|
A|SetPushedTextOffset|AllowedWhenUntainted|
A|SetPushedTexture|AllowedWhenUntainted|
A|SetQuestBlobInsideAlpha|AllowedWhenUntainted|
A|SetQuestBlobInsideTexture|AllowedWhenUntainted|
A|SetQuestBlobOutsideAlpha|AllowedWhenUntainted|
A|SetQuestBlobOutsideTexture|AllowedWhenUntainted|
A|SetQuestBlobRingAlpha|AllowedWhenUntainted|
A|SetQuestBlobRingScalar|AllowedWhenUntainted|
A|SetQuestBlobRingTexture|AllowedWhenUntainted|
A|SetRadialProgressBarEndOffset|AllowedWhenUntainted|
A|SetRadialProgressBarFeather|AllowedWhenUntainted|
A|SetRadialProgressBarPercent|AllowedWhenTainted|RadialProgress
A|SetRadialProgressBarReverse|AllowedWhenUntainted|
A|SetRadialProgressBarStartOffset|AllowedWhenUntainted|
A|SetRadians|AllowedWhenUntainted|
A|SetRaidDifficultyID|AllowedWhenUntainted|
A|SetRaidTarget|AllowedWhenUntainted|
A|SetRenderMode|AllowedWhenUntainted|
A|SetResizable|AllowedWhenUntainted|
A|SetResizeBounds|AllowedWhenUntainted|
A|SetResultsUpdatedCallback|AllowedWhenUntainted|
A|SetReverseFill|AllowedWhenUntainted|
A|SetReverse|AllowedWhenUntainted|
A|SetRolesets|AllowedWhenUntainted|
A|SetRoll|AllowedWhenUntainted|
A|SetRoll|AllowedWhenUntainted|
A|SetRotatesTexture|AllowedWhenUntainted|
A|SetRotation|AllowedWhenTainted|Rotation
A|SetRotation|AllowedWhenUntainted|
A|SetRotation|AllowedWhenUntainted|
A|SetRotation|AllowedWhenUntainted|
A|SetRounding|AllowedWhenUntainted|
A|SetSVG|AllowedWhenTainted|
A|SetSVG|AllowedWhenUntainted|
A|SetScaleAnimationMode|NotAllowed|
A|SetScaleFrom|AllowedWhenUntainted|
A|SetScaleTo|AllowedWhenUntainted|
A|SetScale|AllowedWhenUntainted|
A|SetScale|AllowedWhenUntainted|
A|SetScale|AllowedWhenUntainted|Scale
A|SetScale|AllowedWhenUntainted|Scale
A|SetScript|AllowedWhenUntainted|
A|SetScript|AllowedWhenUntainted|
A|SetScript|AllowedWhenUntainted|
A|SetScrollChild|AllowedWhenUntainted|
A|SetSearchText|AllowedWhenUntainted|
A|SetSecureText|AllowedWhenUntainted|SecureText
A|SetSequenceTime|AllowedWhenUntainted|
A|SetSequence|AllowedWhenUntainted|
A|SetShadowColor|AllowedWhenUntainted|
A|SetShadowColor|AllowedWhenUntainted|
A|SetShadowColor|AllowedWhenUntainted|
A|SetShadowColor|AllowedWhenUntainted|
A|SetShadowColor|AllowedWhenUntainted|
A|SetShadowEffect|AllowedWhenUntainted|
A|SetShadowOffset|AllowedWhenUntainted|
A|SetShadowOffset|AllowedWhenUntainted|
A|SetShadowOffset|AllowedWhenUntainted|
A|SetShadowOffset|AllowedWhenUntainted|
A|SetShadowOffset|AllowedWhenUntainted|
A|SetSheathedCategory|AllowedWhenUntainted|
A|SetSheathed|AllowedWhenUntainted|
A|SetSheathed|AllowedWhenUntainted|
A|SetShown|AllowedWhenUntainted|
A|SetShown|AllowedWhenUntainted|Shown
A|SetShown|AllowedWhenUntainted|Shown
A|SetSize|AllowedWhenUntainted|
A|SetSmoothProgress|NotAllowed|
A|SetSmoothScaling|AllowedWhenUntainted|
A|SetSmoothing|AllowedWhenUntainted|
A|SetSnapToPixelGrid|AllowedWhenUntainted|
A|SetSortType|AllowedWhenUntainted|
A|SetSpacing|AllowedWhenUntainted|
A|SetSpacing|AllowedWhenUntainted|
A|SetSpacing|AllowedWhenUntainted|
A|SetSpacing|AllowedWhenUntainted|
A|SetSpacing|AllowedWhenUntainted|
A|SetSpellVisualKit|AllowedWhenUntainted|
A|SetSpellVisualKit|AllowedWhenUntainted|
A|SetSpriteSheetCell|AllowedWhenTainted|TexCoords
A|SetStackingBoundsFrame|AllowedWhenUntainted|
A|SetStartColor|AllowedWhenTainted|
A|SetStartDelay|AllowedWhenUntainted|
A|SetStartPoint|AllowedWhenUntainted|
A|SetStatusBarColor|AllowedWhenTainted|Alpha,VertexColor
A|SetStatusBarDesaturated|AllowedWhenTainted|Desaturation
A|SetStatusBarDesaturation|AllowedWhenTainted|Desaturation
A|SetStatusBarTexture|AllowedWhenUntainted|
A|SetStepsPerPage|AllowedWhenUntainted|
A|SetStoredOnly|AllowedWhenUntainted|
A|SetStripIntervalWhitespace|AllowedWhenUntainted|
A|SetSwipeColor|AllowedWhenTainted|CooldownStyle
A|SetSwipeTexture|AllowedWhenUntainted|
A|SetTargetDistance|AllowedWhenUntainted|
A|SetTargetKey|AllowedWhenUntainted|
A|SetTargetName|AllowedWhenUntainted|
A|SetTarget|AllowedWhenUntainted|
A|SetTaskBlobInsideAlpha|AllowedWhenUntainted|
A|SetTaskBlobInsideTexture|AllowedWhenUntainted|
A|SetTaskBlobOutsideAlpha|AllowedWhenUntainted|
A|SetTaskBlobOutsideTexture|AllowedWhenUntainted|
A|SetTaskBlobRingAlpha|AllowedWhenUntainted|
A|SetTaskBlobRingScalar|AllowedWhenUntainted|
A|SetTaskBlobRingTexture|AllowedWhenUntainted|
A|SetTaxiBenchmarkMode|AllowedWhenUntainted|
A|SetTexCoordRange|AllowedWhenUntainted|
A|SetTexCoord|AllowedWhenTainted|TexCoords
A|SetTexelSnappingBias|AllowedWhenUntainted|
A|SetTextColorCurve|AllowedWhenUntainted|
A|SetTextColor|AllowedWhenTainted|Alpha,VertexColor
A|SetTextColor|AllowedWhenUntainted|
A|SetTextColor|AllowedWhenUntainted|
A|SetTextColor|AllowedWhenUntainted|
A|SetTextColor|AllowedWhenUntainted|
A|SetTextFormat|AllowedWhenUntainted|
A|SetTextHeight|AllowedWhenUntainted|
A|SetTextInsets|AllowedWhenUntainted|
A|SetTextScale|AllowedWhenUntainted|
A|SetTextToFit|AllowedWhenTainted|Text
A|SetTextureSliceMargins|AllowedWhenUntainted|
A|SetTextureSliceMode|AllowedWhenUntainted|
A|SetTexture|AllowedWhenTainted|
A|SetText|AllowedWhenTainted|Text
A|SetText|AllowedWhenTainted|Text
A|SetText|AllowedWhenUntainted|Text
A|SetText|AllowedWhenUntainted|Text
A|SetText|AllowedWhenUntainted|Text
A|SetThickness|AllowedWhenUntainted|
A|SetThumbTexture|AllowedWhenUntainted|
A|SetTimeFromEnd|AllowedWhenUntainted|
A|SetTimeFromStart|AllowedWhenUntainted|
A|SetTimeModifier|AllowedWhenUntainted|
A|SetTimeSpan|AllowedWhenUntainted|
A|SetTimeVisible|AllowedWhenUntainted|
A|SetTimerDuration|AllowedWhenUntainted|
A|SetTime|AllowedWhenUntainted|
A|SetToAlpha|AllowedWhenUntainted|Alpha
A|SetToFinalAlpha|AllowedWhenUntainted|
A|SetToPercent|AllowedWhenUntainted|
A|SetToplevel|AllowedWhenUntainted|Toplevel
A|SetTransform|AllowedWhenUntainted|
A|SetType|AllowedWhenUntainted|
A|SetUIVisibility|AllowedWhenUntainted|
A|SetUiMapID|AllowedWhenUntainted|
A|SetUiMapID|AllowedWhenUntainted|
A|SetUncollected|AllowedWhenUntainted|
A|SetUnitColor|AllowedWhenUntainted|
A|SetUnitCursorTexture|AllowedWhenUntainted|
A|SetUnit|AllowedWhenUntainted|
A|SetUpdateCallback|AllowedWhenUntainted|
A|SetUpdateCallback|AllowedWhenUntainted|
A|SetUpdateInterval|AllowedWhenUntainted|
A|SetUseAuraDisplayTime|AllowedWhenUntainted|
A|SetUseCenterForOrigin|AllowedWhenUntainted|
A|SetUseCircularEdge|AllowedWhenUntainted|
A|SetUseGBuffer|AllowedWhenUntainted|
A|SetUseTransmogChoices|AllowedWhenUntainted|
A|SetUseTransmogChoices|AllowedWhenUntainted|
A|SetUseTransmogSkin|AllowedWhenUntainted|
A|SetUseTransmogSkin|AllowedWhenUntainted|
A|SetUserPlaced|AllowedWhenUntainted|
A|SetUsingParentLevel|AllowedWhenUntainted|
A|SetValueStep|AllowedWhenUntainted|
A|SetValue|AllowedWhenTainted|BarValue
A|SetValue|AllowedWhenUntainted|
A|SetVertTile|AllowedWhenUntainted|
A|SetVertexColorFromBoolean|AllowedWhenTainted|Alpha,VertexColor
A|SetVertexColor|AllowedWhenTainted|Alpha,VertexColor
A|SetVertexOffset|AllowedWhenUntainted|
A|SetVerticalScroll|AllowedWhenUntainted|ScrollOffset
A|SetViewInsets|AllowedWhenUntainted|
A|SetViewInsets|AllowedWhenUntainted|
A|SetViewInsets|AllowedWhenUntainted|
A|SetViewTranslation|AllowedWhenUntainted|
A|SetViewTranslation|AllowedWhenUntainted|
A|SetVisibleTextByteLimit|AllowedWhenUntainted|
A|SetWidth|AllowedWhenUntainted|
A|SetWindow|AllowedWhenUntainted|
A|SetWordWrap|AllowedWhenUntainted|
A|SetYaw|AllowedWhenUntainted|
A|SetZeroDurationText|AllowedWhenUntainted|
A|SetZoom|AllowedWhenUntainted|
A|SetZoom|AllowedWhenUntainted|
A|SetZoom|AllowedWhenUntainted|
A|ShouldButtonPassThrough|AllowedWhenUntainted|
A|ShowCloak|AllowedWhenUntainted|
A|ShowHelm|AllowedWhenUntainted|
A|SimulateMouseClick|AllowedWhenUntainted|
A|SimulateMouseDown|AllowedWhenUntainted|
A|SimulateMouseUp|AllowedWhenUntainted|
A|SimulateMouseWheel|AllowedWhenUntainted|
A|StartAttack|AllowedWhenUntainted|
A|StartMovieByName|AllowedWhenUntainted|
A|StartMovie|AllowedWhenUntainted|
A|StartMoving|AllowedWhenUntainted|
A|StartPan|AllowedWhenUntainted|
A|StartPlayerPing|AllowedWhenUntainted|
A|StartSizing|AllowedWhenUntainted|
A|TargetDirectionEnemy|AllowedWhenUntainted|
A|TargetDirectionFriend|AllowedWhenUntainted|
A|TargetNearestEnemyPlayer|AllowedWhenUntainted|
A|TargetNearestEnemy|AllowedWhenUntainted|
A|TargetNearestFriendPlayer|AllowedWhenUntainted|
A|TargetNearestFriend|AllowedWhenUntainted|
A|TargetNearestPartyMember|AllowedWhenUntainted|
A|TargetNearestRaidMember|AllowedWhenUntainted|
A|TargetNearest|AllowedWhenUntainted|
A|TargetPriorityHighlightStart|AllowedWhenUntainted|
A|TargetTotem|AllowedWhenUntainted|
A|TargetUnit|AllowedWhenUntainted|
A|TestPrintToFile|AllowedWhenUntainted|
A|ToggleFilterTag|AllowedWhenUntainted|
A|TransformCameraSpaceToModelSpace|AllowedWhenUntainted|
A|TryOn|AllowedWhenUntainted|
A|TryOn|AllowedWhenUntainted|
A|UndressSlot|AllowedWhenUntainted|
A|UndressSlot|AllowedWhenUntainted|
A|Undress|AllowedWhenUntainted|
A|UnitAffectingCombat|AllowedWhenUntainted|
A|UnitAlliedRaceInfo|AllowedWhenUntainted|
A|UnitArmor|AllowedWhenUntainted|
A|UnitAttackPower|AllowedWhenUntainted|
A|UnitAttackSpeed|AllowedWhenUntainted|
A|UnitBattlePetLevel|AllowedWhenUntainted|
A|UnitBattlePetSpeciesID|AllowedWhenUntainted|
A|UnitBattlePetType|AllowedWhenUntainted|
A|UnitCanAssist|AllowedWhenUntainted|
A|UnitCanAttack|AllowedWhenUntainted|
A|UnitCanCooperate|AllowedWhenUntainted|
A|UnitCanPetBattle|AllowedWhenUntainted|
A|UnitCastingDuration|AllowedWhenUntainted|
A|UnitCastingInfo|AllowedWhenUntainted|
A|UnitChannelDuration|AllowedWhenUntainted|
A|UnitChannelInfo|AllowedWhenUntainted|
A|UnitChromieTimeID|AllowedWhenUntainted|
A|UnitClassBase|AllowedWhenUntainted|
A|UnitClassFromGUID|AllowedWhenTainted|
A|UnitClassification|AllowedWhenUntainted|
A|UnitClass|AllowedWhenUntainted|
A|UnitControllingVehicle|AllowedWhenUntainted|
A|UnitCreatureFamily|AllowedWhenUntainted|
A|UnitCreatureID|AllowedWhenUntainted|
A|UnitCreatureType|AllowedWhenUntainted|
A|UnitDamage|AllowedWhenUntainted|
A|UnitDetailedThreatSituation|AllowedWhenUntainted|
A|UnitDistanceSquared|AllowedWhenUntainted|
A|UnitEffectiveLevel|AllowedWhenUntainted|
A|UnitEmpoweredChannelDuration|AllowedWhenUntainted|
A|UnitEmpoweredStageDurations|AllowedWhenUntainted|
A|UnitEmpoweredStagePercentages|AllowedWhenUntainted|
A|UnitExists|AllowedWhenUntainted|
A|UnitFactionGroup|AllowedWhenUntainted|
A|UnitFullName|AllowedWhenUntainted|
A|UnitGUID|AllowedWhenUntainted|
A|UnitGetAvailableRoles|AllowedWhenUntainted|
A|UnitGetDetailedHealPrediction|AllowedWhenUntainted|
A|UnitGetIncomingHeals|AllowedWhenUntainted|
A|UnitGetTotalAbsorbs|AllowedWhenUntainted|
A|UnitGetTotalHealAbsorbs|AllowedWhenUntainted|
A|UnitGroupRolesAssignedEnum|AllowedWhenUntainted|
A|UnitGroupRolesAssigned|AllowedWhenUntainted|
A|UnitHPPerStamina|AllowedWhenUntainted|
A|UnitHasPowerType|AllowedWhenUntainted|
A|UnitHasRelicSlot|AllowedWhenUntainted|
A|UnitHasVehiclePlayerFrameUI|AllowedWhenUntainted|
A|UnitHasVehicleUI|AllowedWhenUntainted|
A|UnitHealthMax|AllowedWhenUntainted|
A|UnitHealthMissing|AllowedWhenUntainted|
A|UnitHealthPercent|AllowedWhenUntainted|
A|UnitHealth|AllowedWhenUntainted|
A|UnitHonorLevel|AllowedWhenUntainted|
A|UnitHonorMax|AllowedWhenUntainted|
A|UnitHonor|AllowedWhenUntainted|
A|UnitInAnyGroup|AllowedWhenUntainted|
A|UnitInBattleground|AllowedWhenUntainted|
A|UnitInOtherParty|AllowedWhenUntainted|
A|UnitInPartyIsAI|AllowedWhenUntainted|
A|UnitInPartyShard|AllowedWhenUntainted|
A|UnitInParty|AllowedWhenUntainted|
A|UnitInRaid|AllowedWhenUntainted|
A|UnitInRange|AllowedWhenUntainted|
A|UnitInSubgroup|AllowedWhenUntainted|
A|UnitInVehicleControlSeat|AllowedWhenUntainted|
A|UnitInVehicleHidesPetFrame|AllowedWhenUntainted|
A|UnitInVehicle|AllowedWhenUntainted|
A|UnitIsAFK|AllowedWhenUntainted|
A|UnitIsBattlePetCompanion|AllowedWhenUntainted|
A|UnitIsBattlePet|AllowedWhenUntainted|
A|UnitIsBossMob|AllowedWhenUntainted|
A|UnitIsCharmed|AllowedWhenUntainted|
A|UnitIsConnected|AllowedWhenUntainted|
A|UnitIsControlling|AllowedWhenUntainted|
A|UnitIsCorpse|AllowedWhenUntainted|
A|UnitIsDND|AllowedWhenUntainted|
A|UnitIsDeadOrGhost|AllowedWhenUntainted|
A|UnitIsDead|AllowedWhenUntainted|
A|UnitIsEnemy|AllowedWhenUntainted|
A|UnitIsFeignDeath|AllowedWhenUntainted|
A|UnitIsFriend|AllowedWhenUntainted|
A|UnitIsGameObject|AllowedWhenUntainted|
A|UnitIsGhost|AllowedWhenUntainted|
A|UnitIsGroupAssistant|AllowedWhenUntainted|
A|UnitIsGroupLeader|AllowedWhenUntainted|
A|UnitIsHumanPlayer|AllowedWhenUntainted|
A|UnitIsInMyGuild|AllowedWhenUntainted|
A|UnitIsInteractable|AllowedWhenUntainted|
A|UnitIsLieutenant|AllowedWhenUntainted|
A|UnitIsMercenary|AllowedWhenUntainted|
A|UnitIsMinion|AllowedWhenUntainted|
A|UnitIsNPCAsPlayer|AllowedWhenUntainted|
A|UnitIsOtherPlayersBattlePet|AllowedWhenUntainted|
A|UnitIsOtherPlayersPet|AllowedWhenUntainted|
A|UnitIsOwnerOrControllerOfUnit|AllowedWhenUntainted|
A|UnitIsPVPFreeForAll|AllowedWhenUntainted|
A|UnitIsPVPSanctuary|AllowedWhenUntainted|
A|UnitIsPVP|AllowedWhenUntainted|
A|UnitIsPlayerControlledOrGroupMember|AllowedWhenUntainted|
A|UnitIsPlayer|AllowedWhenUntainted|
A|UnitIsPossessed|AllowedWhenUntainted|
A|UnitIsQuestBoss|AllowedWhenUntainted|
A|UnitIsRaidOfficer|AllowedWhenUntainted|
A|UnitIsSameServer|AllowedWhenUntainted|
A|UnitIsTapDenied|AllowedWhenUntainted|
A|UnitIsTrivial|AllowedWhenUntainted|
A|UnitIsUnconscious|AllowedWhenUntainted|
A|UnitIsUnit|AllowedWhenUntainted|
A|UnitIsVisible|AllowedWhenUntainted|
A|UnitIsWildBattlePet|AllowedWhenUntainted|
A|UnitLeadsAnyGroup|AllowedWhenUntainted|
A|UnitLevel|AllowedWhenUntainted|
A|UnitNameFromGUID|AllowedWhenTainted|
A|UnitNameUnmodified|AllowedWhenUntainted|
A|UnitNameplateShowsWidgetsOnly|AllowedWhenUntainted|
A|UnitName|AllowedWhenTainted|
A|UnitNumPowerBarTimers|AllowedWhenUntainted|
A|UnitOnTaxi|AllowedWhenUntainted|
A|UnitOwnerGUID|AllowedWhenUntainted|
A|UnitPVPName|AllowedWhenUntainted|
A|UnitPartialPower|AllowedWhenUntainted|
A|UnitPercentHealthFromGUID|AllowedWhenTainted|
A|UnitPhaseReason|AllowedWhenUntainted|
A|UnitPlayerControlled|AllowedWhenUntainted|
A|UnitPlayerOrPetInParty|AllowedWhenUntainted|
A|UnitPlayerOrPetInRaid|AllowedWhenUntainted|
A|UnitPosition|AllowedWhenUntainted|
A|UnitPowerBarID|AllowedWhenUntainted|
A|UnitPowerBarTimerInfo|AllowedWhenUntainted|
A|UnitPowerDisplayMod|AllowedWhenUntainted|
A|UnitPowerMax|AllowedWhenUntainted|
A|UnitPowerMissing|AllowedWhenUntainted|
A|UnitPowerPercent|AllowedWhenUntainted|
A|UnitPowerType|AllowedWhenUntainted|
A|UnitPower|AllowedWhenUntainted|
A|UnitPvpClassification|AllowedWhenUntainted|
A|UnitQuestTrivialLevelRangeScaling|AllowedWhenUntainted|
A|UnitQuestTrivialLevelRange|AllowedWhenUntainted|
A|UnitRace|AllowedWhenUntainted|
A|UnitRangedAttackPower|AllowedWhenUntainted|
A|UnitRangedDamage|AllowedWhenUntainted|
A|UnitReaction|AllowedWhenUntainted|
A|UnitRealmRelationship|AllowedWhenUntainted|
A|UnitSelectionColor|AllowedWhenUntainted|
A|UnitSelectionType|AllowedWhenUntainted|
A|UnitSetRoleEnum|AllowedWhenUntainted|
A|UnitSetRole|AllowedWhenUntainted|
A|UnitSexBase|AllowedWhenUntainted|
A|UnitSex|AllowedWhenUntainted|
A|UnitShouldDisplayName|AllowedWhenUntainted|
A|UnitShouldDisplaySpellTargetName|AllowedWhenUntainted|
A|UnitSpellHaste|AllowedWhenUntainted|
A|UnitSpellTargetClass|AllowedWhenUntainted|
A|UnitSpellTargetName|AllowedWhenUntainted|
A|UnitStagger|AllowedWhenUntainted|
A|UnitStat|AllowedWhenUntainted|
A|UnitSwitchToVehicleSeat|AllowedWhenUntainted|
A|UnitTargetsVehicleInRaidUI|AllowedWhenUntainted|
A|UnitThreatLeadSituation|AllowedWhenUntainted|
A|UnitThreatPercentageOfLead|AllowedWhenUntainted|
A|UnitThreatSituation|AllowedWhenUntainted|
A|UnitTokenFromGUID|AllowedWhenTainted|
A|UnitTreatAsPlayerForDisplay|AllowedWhenUntainted|
A|UnitTrialBankedLevels|AllowedWhenUntainted|
A|UnitTrialXP|AllowedWhenUntainted|
A|UnitUsingVehicle|AllowedWhenUntainted|
A|UnitVehicleSeatCount|AllowedWhenUntainted|
A|UnitVehicleSeatInfo|AllowedWhenUntainted|
A|UnitVehicleSkin|AllowedWhenUntainted|
A|UnitWeaponAttackPower|AllowedWhenUntainted|
A|UnitWidgetSet|AllowedWhenUntainted|
A|UnitXPMax|AllowedWhenUntainted|
A|UnitXP|AllowedWhenUntainted|
A|UnregisterEventCallback|AllowedWhenUntainted|
A|UnregisterEvent|AllowedWhenUntainted|
A|UnregisterUnitEventCallback|AllowedWhenUntainted|
A|UpdateMouseOverTooltip|AllowedWhenUntainted|
A|UpdateMouseOverTooltip|AllowedWhenUntainted|
A|UseModelCenterToTransform|AllowedWhenUntainted|
A|UseUnitSheatheCategory|AllowedWhenUntainted|
A|WorldLootObjectExists|AllowedWhenUntainted|
A|canaccessallvalues|AllowedWhenUntainted|
A|canaccesstable|AllowedWhenUntainted|
A|canaccessvalue|AllowedWhenUntainted|
A|dumpobject|AllowedWhenUntainted|
A|hasanysecretvalues|AllowedWhenUntainted|
A|issecrettable|AllowedWhenUntainted|
A|issecretvalue|AllowedWhenUntainted|
A|mapvalues|AllowedWhenUntainted|
A|scrubsecretvalues|AllowedWhenUntainted|
A|scrub|AllowedWhenUntainted|
A|secretunwrap|AllowedWhenUntainted|
A|secretwrap|AllowedWhenUntainted|
A|securecallmethod|AllowedWhenUntainted|
A|securecopy|AllowedWhenUntainted|
A|settablesecurity|AllowedWhenUntainted|
F|CalculateScreenAreaFromCharacterSpan|Text|
F|CanBeAccessedInContext|ObjectDebug|
F|CanChangeAttribute|ObjectDebug|
F|CanChangeProtectedState|ObjectDebug|
F|ClearAttribute|ObjectDebug|
F|ExecuteAttribute|ObjectDebug|
F|FindCharacterIndexAtCoordinate|Text|
F|GetAccessRestrictions|ObjectDebug|
F|GetAlpha|Alpha|
F|GetAlpha|Alpha|
F|GetAlpha|Alpha|
F|GetAttribute|ObjectDebug|
F|GetButtonState|ButtonState|
F|GetChildren|ObjectDebug|
F|GetCooldownDisplayDuration|Cooldown|
F|GetCooldownDuration|Cooldown|
F|GetCooldownTimes|Cooldown|
F|GetCursorPosition|Cursor,Text|
F|GetDesaturation|Desaturation|
F|GetDisplayText|Text|
F|GetDrawBling|CooldownStyle|
F|GetDrawEdge|CooldownStyle|
F|GetDrawSwipe|CooldownStyle|
F|GetEffectiveAlpha|Alpha|
F|GetEffectiveScale|Scale|
F|GetEffectiveScale|Scale|
F|GetForbiddenAspects|ObjectDebug|
F|GetFrameLevel|FrameLevel|
F|GetFromAlpha|Alpha|
F|GetHorizontalScrollRange|ScrollRange|
F|GetHorizontalScroll|ScrollOffset|
F|GetID|ID|
F|GetInheritableForbiddenAspects|ObjectDebug|
F|GetInterpolatedValue|BarValue|
F|GetMaskTexture|ObjectDebug|
F|GetMinMaxValues|BarValue|
F|GetMinimumWidth|MinimumWidth|
F|GetName|ObjectDebug|
F|GetNumChildren|ObjectDebug|
